"Serie","cvegeo","Entidad_federativa","Periodo","tam_loc_sexo|Nacional","tam_loc_sexo|Urbana","tam_loc_sexo|Rural","tam_loc_sexo|Hombres","tam_loc_sexo|Mujeres",
"Total_de_niños_y_niñas_menores_de_5_años",	00,"Estados_Unidos_Mexicanos","2024","9,785,421","7,355,952","2,429,469","4,968,035","4,817,385",
"Total_de_niños_y_niñas_menores_de_5_años",	01,"Aguascalientes","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	02,"Baja_California","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	03,"Baja_California_Sur","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	04,"Campeche","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	05,"Coahuila_de_Zaragoza","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	06,"Colima","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	07,"Chiapas","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	08,"Chihuahua","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	09,"Ciudad_de_México","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	10,"Durango","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	11,"Guanajuato","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	12,"Guerrero","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	13,"Hidalgo","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	14,"Jalisco","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	15,"México","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	16,"Michoacán_de_Ocampo","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	17,"Morelos","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	18,"Nayarit","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	19,"Nuevo_León","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	20,"Oaxaca","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	21,"Puebla","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	22,"Querétaro","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	23,"Quintana_Roo","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	24,"San_Luis_Potosí","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	25,"Sinaloa","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	26,"Sonora","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	27,"Tabasco","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	28,"Tamaulipas","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	29,"Tlaxcala","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	30,"Veracruz_de_Ignacio_de_la_Llave","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	31,"Yucatán","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	32,"Zacatecas","2024","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	00,"Estados_Unidos_Mexicanos","2023","9,876,319","7,231,882","2,644,436","5,051,248","4,825,071",
"Total_de_niños_y_niñas_menores_de_5_años",	01,"Aguascalientes","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	02,"Baja_California","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	03,"Baja_California_Sur","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	04,"Campeche","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	05,"Coahuila_de_Zaragoza","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	06,"Colima","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	07,"Chiapas","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	08,"Chihuahua","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	09,"Ciudad_de_México","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	10,"Durango","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	11,"Guanajuato","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	12,"Guerrero","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	13,"Hidalgo","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	14,"Jalisco","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	15,"México","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	16,"Michoacán_de_Ocampo","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	17,"Morelos","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	18,"Nayarit","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	19,"Nuevo_León","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	20,"Oaxaca","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	21,"Puebla","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	22,"Querétaro","2023","ND","ND","ND","ND","ND",
"Total_de_niños_y_niñas_menores_de_5_años",	23,"Quintana_Roo","2023","ND","ND","ND","ND","ND",
