"Serie","cvegeo","Entidad_federativa","Periodo","Densidad_del_personal_sanitario|Número_de_personal_sanitario","Densidad_del_personal_sanitario|Número_de_médicos","Densidad_del_personal_sanitario|Número_de_enfermeros_y_parteros","Densidad_del_personal_sanitario|Número_de_dentistas","Densidad_del_personal_sanitario|Número_de_personal_farmacéutico",
"Densidad_y_distribución_del_personal_sanitario",	13,"Hidalgo","2021","49.46","21.3","27.09","0.98","0.09",
"Densidad_y_distribución_del_personal_sanitario",	14,"Jalisco","2021","58.68","29.27","28.74","0.65","0.02",
"Densidad_y_distribución_del_personal_sanitario",	15,"México","2021","40.21","17.63","21.75","0.82","0.02",
"Densidad_y_distribución_del_personal_sanitario",	16,"Michoacán_de_Ocampo","2021","44.47","20.07","23.24","1.05","0.1",
"Densidad_y_distribución_del_personal_sanitario",	17,"Morelos","2021","45.58","19.73","25.08","0.77","0",
"Densidad_y_distribución_del_personal_sanitario",	18,"Nayarit","2021","58.23","24.89","31.92","1.39","0.02",
"Densidad_y_distribución_del_personal_sanitario",	19,"Nuevo_León","2021","81.1","48.79","31.79","0.49","0.02",
"Densidad_y_distribución_del_personal_sanitario",	20,"Oaxaca","2021","42.17","17.47","23.58","1.08","0.04",
"Densidad_y_distribución_del_personal_sanitario",	21,"Puebla","2021","39.72","17.82","21.12","0.76","0.02",
"Densidad_y_distribución_del_personal_sanitario",	22,"Querétaro","2021","48.93","24.06","24.11","0.76","0",
"Densidad_y_distribución_del_personal_sanitario",	23,"Quintana_Roo","2021","42.01","15.93","25.36","0.72","0.01",
"Densidad_y_distribución_del_personal_sanitario",	24,"San_Luis_Potosí","2021","54.55","27.03","26.61","0.9","0.01",
"Densidad_y_distribución_del_personal_sanitario",	25,"Sinaloa","2021","57.95","26.01","30.92","1.01","0",
"Densidad_y_distribución_del_personal_sanitario",	26,"Sonora","2021","62.4","29.42","32.4","0.57","0.01",
"Densidad_y_distribución_del_personal_sanitario",	27,"Tabasco","2021","60.67","27.73","31.05","1.7","0.18",
"Densidad_y_distribución_del_personal_sanitario",	28,"Tamaulipas","2021","60.56","26.31","33.41","0.8","0.04",
"Densidad_y_distribución_del_personal_sanitario",	29,"Tlaxcala","2021","44.48","19.88","23.28","1.07","0.25",
"Densidad_y_distribución_del_personal_sanitario",	30,"Veracruz_de_Ignacio_de_la_Llave","2021","43.51","18.22","24.18","1.06","0.06",
"Densidad_y_distribución_del_personal_sanitario",	31,"Yucatán","2021","62.64","28.34","33.55","0.73","0.02",
"Densidad_y_distribución_del_personal_sanitario",	32,"Zacatecas","2021","62.74","29.35","32.27","1.08","0.04",
"Densidad_y_distribución_del_personal_sanitario",	00,"Estados_Unidos_Mexicanos","2020","53.97","23.98","29.06","0.88","0.05",
"Densidad_y_distribución_del_personal_sanitario",	01,"Aguascalientes","2020","60.21","25.11","34.63","0.47","0",
"Densidad_y_distribución_del_personal_sanitario",	02,"Baja_California","2020","49.5","24.14","24.74","0.59","0.04",
"Densidad_y_distribución_del_personal_sanitario",	03,"Baja_California_Sur","2020","63.55","29.62","33.17","0.76","0",
"Densidad_y_distribución_del_personal_sanitario",	04,"Campeche","2020","59.64","25.01","33.37","1.22","0.03",
"Densidad_y_distribución_del_personal_sanitario",	05,"Coahuila_de_Zaragoza","2020","55.89","22.86","32.4","0.55","0.08",
"Densidad_y_distribución_del_personal_sanitario",	06,"Colima","2020","71.34","31.61","38.91","0.83","0",
"Densidad_y_distribución_del_personal_sanitario",	07,"Chiapas","2020","39.59","14.5","24.33","0.71","0.05",
"Densidad_y_distribución_del_personal_sanitario",	08,"Chihuahua","2020","61.15","27.27","33.34","0.53","0",
"Densidad_y_distribución_del_personal_sanitario",	09,"Ciudad_de_México","2020","104.52","45.52","57.35","1.55","0.11",
"Densidad_y_distribución_del_personal_sanitario",	10,"Durango","2020","49.34","21.63","26.7","0.95","0.06",
"Densidad_y_distribución_del_personal_sanitario",	11,"Guanajuato","2020","48.1","20.43","26.97","0.66","0.04",
"Densidad_y_distribución_del_personal_sanitario",	12,"Guerrero","2020","52.3","20.74","29.96","1.56","0.04",
"Densidad_y_distribución_del_personal_sanitario",	13,"Hidalgo","2020","48.21","20.72","26.36","0.98","0.15",
"Densidad_y_distribución_del_personal_sanitario",	14,"Jalisco","2020","55.83","27.38","27.8","0.63","0.02",
"Densidad_y_distribución_del_personal_sanitario",	15,"México","2020","40.5","17.54","22.09","0.84","0.02",
"Densidad_y_distribución_del_personal_sanitario",	16,"Michoacán_de_Ocampo","2020","44.63","19.66","23.82","1.11","0.04",
"Densidad_y_distribución_del_personal_sanitario",	17,"Morelos","2020","46.43","19.14","26.5","0.77","0.02",
"Densidad_y_distribución_del_personal_sanitario",	18,"Nayarit","2020","55.58","24.09","30.47","0.97","0.04",
"Densidad_y_distribución_del_personal_sanitario",	19,"Nuevo_León","2020","73.44","42.04","30.85","0.51","0.03",
"Densidad_y_distribución_del_personal_sanitario",	20,"Oaxaca","2020","42.26","17.41","23.75","1.05","0.05",
"Densidad_y_distribución_del_personal_sanitario",	21,"Puebla","2020","39.25","17.07","21.39","0.69","0.09",
"Densidad_y_distribución_del_personal_sanitario",	22,"Querétaro","2020","46.88","22.77","23.34","0.77","0",
"Densidad_y_distribución_del_personal_sanitario",	23,"Quintana_Roo","2020","42.63","16.55","25.34","0.73","0.01",
"Densidad_y_distribución_del_personal_sanitario",	24,"San_Luis_Potosí","2020","56.67","29.32","26.5","0.85","0",
"Densidad_y_distribución_del_personal_sanitario",	25,"Sinaloa","2020","54.77","23.83","29.96","0.95","0.02",
"Densidad_y_distribución_del_personal_sanitario",	26,"Sonora","2020","58.96","26.77","31.72","0.47","0",
"Densidad_y_distribución_del_personal_sanitario",	27,"Tabasco","2020","57.46","25.33","30.33","1.69","0.11",
"Densidad_y_distribución_del_personal_sanitario",	28,"Tamaulipas","2020","60.39","25.31","34.2","0.82","0.05",
"Densidad_y_distribución_del_personal_sanitario",	29,"Tlaxcala","2020","44.56","19.56","23.67","1.08","0.25",
