"Serie","cvegeo","Entidad_federativa","Periodo","Grupos_Poblacionales|Total","Grupos_Poblacionales|Hombres","Grupos_Poblacionales|Mujeres","Grupos_Poblacionales|Población_indígena","Grupos_Poblacionales|Niñas,_niños_y_adolescentes_(0_a_17_años)","Grupos_Poblacionales|Jóvenes_(18_a_29_años)","Grupos_Poblacionales|Personas_adultas_(30_a_64_años)","Grupos_Poblacionales|Personas_adultas_mayores_(65_años_o_más)","Grupos_Poblacionales|Población_rural","Grupos_Poblacionales|Población_urbana",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	00,"Estados_Unidos_Mexicanos","2022","18.18943193 a/ ","NA","NA","NA","NA","NA","NA","NA","NA","NA",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	01,"Aguascalientes","2022","15.6294353366 a/ ","15.2746115459 a/ ","15.9509391595 a/ ","ND b/ ","18.9283645209 a/ ","14.3864102118 a/ ","14.9833605131 a/ ","8.6867006168 a/ ","17.9866378913 a/ ","14.8793802664 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	02,"Baja_California","2022","10.0275978851 a/ ","9.8605377381 a/ ","10.1917935857 a/ ","ND b/ ","11.387050322 a/ ","10.2690202598 a/ ","9.4268337904 a/ ","8.3195218396 a/ ","10.5832163274 a/ ","9.9611796717 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	03,"Baja_California_Sur","2022","14.5433325133 a/ ","14.3848336405 a/ ","14.6985078278 a/ ","30.6012445008 c/ ","16.1051970751 a/ ","13.9388699771 a/ ","14.0397282567 a/ ","13.7863403889 a/ ","15.293058855 a/ ","14.4145549347 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	04,"Campeche","2022","21.951799421 a/ ","22.4192545854 a/ ","21.4980958166 a/ ","26.6305543885 a/ ","24.467392379 a/ ","19.2410006792 a/ ","21.9777682325 a/ ","18.4878487849 a/ ","26.0348610648 a/ ","20.2046619787 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	05,"Coahuila_de_Zaragoza","2022","13.1625305671 a/ ","13.0005766405 a/ ","13.3198461522 a/ ","ND b/ ","15.5165380252 a/ ","12.3399845441 a/ ","12.3678644668 a/ ","10.5743424584 a/ ","20.763592392 a/ ","12.3716677983 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	06,"Colima","2022","14.0398960767 a/ ","13.9633109667 a/ ","14.1125271993 a/ ","ND b/ ","16.0888409841 a/ ","12.9327268705 a/ ","14.2197288783 a/ ","8.9238653001 c/ ","14.1112194183 a/ ","14.0312798027 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	07,"Chiapas","2022","20.903042082 a/ ","21.2106322572 a/ ","20.6266722199 a/ ","27.4093838712 a/ ","24.3328313888 a/ ","19.8935847543 a/ ","18.7224635954 a/ ","17.4923081328 a/ ","23.5690104192 a/ ","17.7828269746 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	08,"Chihuahua","2022","9.7346041518 a/ ","10.265878481 a/ ","9.2255050305 a/ ","32.0613838154 a/ ","12.0070313826 a/ ","8.6960385236 a/ ","9.0976903067 a/ ","7.8864927983 a/ ","14.0822776262 a/ ","8.9922375742 a/ ",
"Porcentaje_de_población_con_carencia_por_acceso_a_la_alimentación_nutritiva_y_de_calidad,_por_desglose_geográfico_y_grupo_poblacional",	09,"Ciudad_de_México","2022","11.3945507495 a/ ","11.5236106085 a/ ","11.282853656 a/ ","22.7151649105 c/ ","14.0103013923 a/ ","11.8887622302 a/ ","10.8206240252 a/ ","8.8212639378 a/ ","16.6810211743 a/ ","11.359354978 a/ ",
