"Serie","cvegeo","Entidad_federativa","Periodo","Grupos_Poblacionales|Total","Grupos_Poblacionales|Hombres","Grupos_Poblacionales|Mujeres","Grupos_Poblacionales|Población_indígena","Grupos_Poblacionales|Niñas,_niños_y_adolescentes_(0_a_17_años)","Grupos_Poblacionales|Jóvenes_(18_a_29_años)","Grupos_Poblacionales|Personas_adultas_(30_a_64_años)","Grupos_Poblacionales|Personas_adultas_mayores_(65_años_o_más)","Grupos_Poblacionales|Población_rural","Grupos_Poblacionales|Población_urbana",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	12,"Guerrero","2022","52.7394540254 a/ ","55.9275149897 a/ ","49.8681224833 a/ ","66.3959319161 a/ ","55.3038151882 a/ ","58.1426958029 a/ ","50.5841823164 a/ ","43.9356709756 a/ ","61.6612165473 a/ ","45.7176221165 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	13,"Hidalgo","2022","50.4085911839 a/ ","52.4850870634 a/ ","48.5500604729 a/ ","51.9157077429 a/ ","51.9839795869 a/ ","52.7467464345 a/ ","50.7419663124 a/ ","40.0145285299 a/ ","57.5060508942 a/ ","43.739064082 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	14,"Jalisco","2022","37.1306730394 a/ ","38.5545757865 a/ ","35.8071650917 a/ ","ND b/ ","40.2249427077 a/ ","43.1572068651 a/ ","34.2543793206 a/ ","28.6242375774 a/ ","54.7418999933 a/ ","33.8466386728 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	15,"México","2022","44.1543658863 a/ ","45.906437998 a/ ","42.521967516 a/ ","62.5590384255 a/ ","48.5541184503 a/ ","47.6007611621 a/ ","42.6250890121 a/ ","31.3065223521 a/ ","58.4202469413 a/ ","41.617994292 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	16,"Michoacán_de_Ocampo","2022","51.2139308133 a/ ","52.5548514675 a/ ","50.0139734248 a/ ","57.5935251647 a/ ","54.5357079807 a/ ","59.7450821385 a/ ","47.1495282867 a/ ","42.1186541157 a/ ","63.4746256336 a/ ","45.1379775993 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	17,"Morelos","2022","46.4475164485 a/ ","48.5777101302 a/ ","44.5528414011 a/ ","54.958287345 a/ ","48.7294702609 a/ ","52.8238589572 a/ ","45.5986971702 a/ ","32.9825254406 a/ ","49.5683177051 a/ ","45.4420937192 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	18,"Nayarit","2022","34.0885533881 a/ ","36.7298967262 a/ ","31.5762863597 a/ ","37.4860837544 c/ ","36.3763484334 a/ ","39.1932395494 a/ ","33.5450550585 a/ ","20.866361847 a/ ","43.0156041269 a/ ","29.5643286061 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	19,"Nuevo_León","2022","22.8338969822 a/ ","23.4344357889 a/ ","22.2459649519 a/ ","33.457183529 c/ ","25.9874067611 a/ ","29.6979752946 a/ ","20.4916482635 a/ ","11.1787304766 a/ ","31.1408739775 a/ ","22.1278233613 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	20,"Oaxaca","2022","65.7087413548 a/ ","66.7870819093 a/ ","64.765811242 a/ ","68.2959358251 a/ ","67.5292609723 a/ ","68.8749166641 a/ ","63.5610498591 a/ ","63.5192467321 a/ ","73.3373374991 a/ ","56.6881342511 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	21,"Puebla","2022","48.2831532016 a/ ","49.7236062551 a/ ","46.9902838539 a/ ","55.9858524714 a/ ","51.0321585409 a/ ","51.5351111607 a/ ","46.6652929182 a/ ","38.3857567184 a/ ","59.2049250536 a/ ","43.5881933665 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	22,"Querétaro","2022","30.4314691788 a/ ","32.0090126564 a/ ","28.9632138856 a/ ","38.7140207809 a/ ","31.8404355403 a/ ","33.5351232512 a/ ","29.0145417794 a/ ","25.0408403711 a/ ","38.3663516356 a/ ","26.8103652214 a/ ",
