"Serie","cvegeo","Entidad_federativa","Periodo","Grupos_Poblacionales|Total","Grupos_Poblacionales|Hombres","Grupos_Poblacionales|Mujeres","Grupos_Poblacionales|Población_indígena","Grupos_Poblacionales|Niñas,_niños_y_adolescentes_(0_a_17_años)","Grupos_Poblacionales|Jóvenes_(18_a_29_años)","Grupos_Poblacionales|Personas_adultas_(30_a_64_años)","Grupos_Poblacionales|Personas_adultas_mayores_(65_años_o_más)","Grupos_Poblacionales|Población_rural","Grupos_Poblacionales|Población_urbana",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20196,"San_Juan_Evangelista_Analco","2010","NA","17.877095 c/ ","15.469613 c/ ","17.254902 a/ ","ND b/ ","ND b/ ","12.5 c/ ","20.779221 c/ ","16.666667 c/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20197,"San_Juan_Guelavía","2010","NA","90.909091 a/ ","91.436464 a/ ","91.456166 a/ ","91.13608 a/ ","90.466926 a/ ","91.131222 a/ ","92.346939 a/ ","97.674419 a/ ","91.079812 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20198,"San_Juan_Guichicovi","2010","NA","45.804522 a/ ","44.281539 c/ ","48.645949 a/ ","44.40557 c/ ","52.714401 a/ ","43.041478 c/ ","35.450714 a/ ","48.941598 c/ ","ND b/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20199,"San_Juan_Ihualtepec","2010","NA","42.307692 c/ ","44.808743 c/ ","ND b/ ","39.393939 c/ ","41.176471 c/ ","50.505051 c/ ","43.51145 c/ ","43.657817 c/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20200,"San_Juan_Juquila_Mixes","2010","NA","45.065398 a/ ","44.485102 a/ ","44.788732 a/ ","38.888889 a/ ","46.263345 a/ ","45.064378 a/ ","66.292135 a/ ","44.756606 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20201,"San_Juan_Juquila_Vijanos","2010","NA","13.667118 a/ ","12.665862 c/ ","13.213598 a/ ","11.583578 c/ ","21.509434 a/ ","10.056926 c/ ","18.085106 c/ ","13.137755 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20202,"San_Juan_Lachao","2010","NA","60.801394 a/ ","59.501062 c/ ","66.328686 c/ ","56.545129 c/ ","63.853503 a/ ","63.309353 a/ ","60.621762 c/ ","60.122019 c/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20203,"San_Juan_Lachigalla","2010","NA","90.866353 a/ ","90.966123 a/ ","95.454545 a/ ","88.518024 a/ ","92.578125 a/ ","93.018018 a/ ","95.675676 a/ ","90.917937 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20204,"San_Juan_Lajarcia","2010","NA","42.207792 a/ ","28.647215 c/ ","ND b/ ","32.718894 c/ ","49.180328 a/ ","32.234432 a/ ","26.027397 c/ ","34.744526 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20205,"San_Juan_Lalana","2010","NA","50.877221 c/ ","46.162861 c/ ","46.779588 c/ ","46.227315 c/ ","44.679064 a/ ","50.295753 c/ ","82.848711 a/ ","48.353121 c/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20206,"San_Juan_de_los_Cués","2010","NA","55.198488 a/ ","51.885925 a/ ","41.891892 a/ ","46.391753 a/ ","60 a/ ","57.687421 a/ ","54.198473 a/ ","53.519814 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20207,"San_Juan_Mazatlán","2010","NA","ND b/ ","ND b/ ","ND b/ ","ND b/ ","ND b/ ","ND b/ ","ND b/ ","ND b/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20208,"San_Juan_Mixtepec_-Dto._08_-","2010","NA","72.139472 a/ ","65.114891 a/ ","68.591482 a/ ","67.697405 a/ ","74.665552 a/ ","66.465956 a/ ","66.637401 a/ ","68.406027 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20209,"San_Juan_Mixtepec_-Dto._26_-","2010","NA","50 a/ ","45.323741 a/ ","47.014925 a/ ","42.533937 a/ ","56.666667 a/ ","46.215139 a/ ","50.442478 a/ ","47.111111 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20210,"San_Juan_Ñumí","2010","NA","60.931436 c/ ","ND b/ ","60.464387 c/ ","ND b/ ","58.540043 c/ ","63.929471 c/ ","ND b/ ","60.189353 c/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20211,"San_Juan_Ozolotepec","2010","NA","41.438849 c/ ","39.586305 c/ ","34.549654 c/ ","39.127325 c/ ","43.040685 c/ ","38.671875 c/ ","54.08805 a/ ","40.508596 c/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20212,"San_Juan_Petlapa","2010","NA","87.081712 a/ ","85.967399 a/ ","86.498516 a/ ","86.230248 a/ ","89.519651 a/ ","84.615385 a/ ","90.517241 a/ ","86.498516 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20213,"San_Juan_Quiahije","2010","NA","25.777471 a/ ","20.810647 a/ ","23.129032 a/ ","25.047081 a/ ","24.015748 a/ ","20.233918 a/ ","15.972222 c/ ","23.129032 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20214,"San_Juan_Quiotepec","2010","NA","47.222222 a/ ","42.216117 a/ ","44.526559 a/ ","37.625 a/ ","49.717514 a/ ","47.43083 a/ ","51.737452 a/ ","44.705341 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20215,"San_Juan_Sayultepec","2010","NA","39.940828 a/ ","37.532134 a/ ","ND b/ ","31.838565 c/ ","36.774194 c/ ","43.824701 c/ ","43.877551 a/ ","38.651994 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20216,"San_Juan_Tabaá","2010","NA","66.173362 a/ ","63.829787 a/ ","64.949495 a/ ","50.625 a/ ","77.956989 a/ ","65.254237 a/ ","80.769231 a/ ","64.949495 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20217,"San_Juan_Tamazola","2010","NA","34.656797 a/ ","31.097179 a/ ","33.305474 a/ ","31.911653 a/ ","37.843137 a/ ","30.4 c/ ","34.725849 a/ ","32.814021 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20218,"San_Juan_Teita","2010","NA","97.769517 a/ ","98.648649 a/ ","98.198198 a/ ","98.895028 a/ ","98.095238 a/ ","97.802198 a/ ","97.938144 a/ ","98.230088 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20219,"San_Juan_Teitipac","2010","NA","40.386473 a/ ","35.034602 a/ ","40.433213 a/ ","31.400966 a/ ","45.086705 a/ ","36.178344 a/ ","42.824601 a/ ","ND b/ ","37.753223 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20220,"San_Juan_Tepeuxila","2010","NA","59.628253 a/ ","57.380952 a/ ","69.116945 a/ ","49.635796 a/ ","58.685446 a/ ","64.673913 a/ ","68.120805 a/ ","58.541267 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20221,"San_Juan_Teposcolula","2010","NA","72.425249 a/ ","73.312402 a/ ","ND b/ ","70.754717 a/ ","68.932039 a/ ","75.615764 a/ ","75.862069 a/ ","72.881356 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20222,"San_Juan_Yaeé","2010","NA","48.762737 a/ ","47.119078 a/ ","47.948016 a/ ","42.960289 a/ ","48.691099 a/ ","45.735027 a/ ","69.767442 a/ ","47.888283 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20223,"San_Juan_Yatzona","2010","NA","97.777778 a/ ","97.975709 a/ ","97.892272 a/ ","98.275862 a/ ","92.424242 a/ ","99.305556 a/ ","100 a/ ","97.892272 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20224,"San_Juan_Yucuita","2010","NA","28.373702 c/ ","27.246377 c/ ","ND b/ ","ND b/ ","36.55914 c/ ","31.53527 c/ ","23.664122 c/ ","27.760252 c/ ","NA",
